116.3480613,39.98288164,1
116.3480594,39.98287742,2
116.3480783,39.98287897,3
116.3480871,39.98288462,4
116.3481069,39.98288445,5
116.3481204,39.98288242,6
116.348128,39.982888,7
116.3481382,39.98288939,8
116.3481553,39.98289091,9
116.3481685,39.98288687,10
116.3481881,39.98289174,11
116.3481959,39.98288642,12
116.3482127,39.98289269,13
116.3482196,39.9828884,14
116.3482422,39.98289304,15
116.3482462,39.98288949,16
116.3482609,39.98289876,17
116.3482777,39.98289632,18
116.3482916,39.98289227,19
116.3483091,39.98289535,20
116.3483164,39.98289929,21
116.348332,39.98289791,22
116.3483474,39.98290449,23
116.3483606,39.98289881,24
116.34837,39.98290125,25
116.3483818,39.9829065,26
116.3483865,39.98290274,39
116.3484287,39.98290949,41
116.3484525,39.9829112,42
116.3484735,39.9829099,43
116.3484969,39.98290611,44
116.3485308,39.98290067,45
116.3485503,39.98290138,46
116.3485762,39.98290192,47
116.3485989,39.9829033,48
116.3486222,39.98290884,49
116.3486437,39.98291305,50
116.3486613,39.98291491,51
116.3486771,39.98291928,52
116.3486943,39.98292214,53
116.348712,39.98292584,54
116.3487306,39.98292621,55
116.3487483,39.98292624,56
116.3487673,39.98292494,57
116.3487809,39.98292047,58
116.3487962,39.98292183,59
116.3488109,39.98292669,60
116.3488275,39.98293005,61
116.3488428,39.98293191,62
116.3488575,39.98293094,63
116.3488739,39.98292914,64
116.3488906,39.98292867,65
116.3489061,39.9829282,66
116.3489202,39.98292839,67
116.3489344,39.98292691,68
116.3489469,39.98292627,69
116.3489587,39.98292879,70
116.3489719,39.98293032,71
116.3489896,39.98292852,72
116.3490089,39.98292822,73
116.3490287,39.98293225,74
116.3490454,39.98293428,75
116.3490626,39.98293682,76
116.3490795,39.98294051,77
116.3490974,39.98294371,78
116.3491179,39.98294592,79
116.3491346,39.98295095,80
116.3491515,39.98295581,81
116.3491689,39.98295934,82
116.3491886,39.98296288,83
116.3492055,39.98296441,84
116.3492237,39.98296078,85
116.3492409,39.98295848,86
116.3492606,39.98295835,87
116.3492781,39.98295721,88
116.3492997,39.98295858,89
116.3493192,39.98296095,90
116.3493286,39.98296114,91
116.3493391,39.98296299,92
116.3493555,39.98296652,93
116.3493705,39.98296755,94
116.3489647,39.98295112,134
116.3489648,39.98296497,135
116.3489641,39.98297647,136
116.3489619,39.9829858,137
116.3489606,39.98299546,138
116.3489609,39.9830073,139
116.3489626,39.9830203,140
116.3489612,39.98304014,141
116.348966,39.98304269,142
116.3489679,39.98305111,143
116.3489622,39.98306451,144
116.3489619,39.98307159,145
116.3489621,39.98308661,146
116.3489678,39.98309267,147
116.3489614,39.98310313,148
116.3489608,39.98311235,149
116.3489581,39.98312496,150
116.3489603,39.98313916,151
116.3489631,39.98314961,152
116.3489676,39.98315633,153
116.348959,39.98316974,154
116.3489637,39.98317931,155
116.348962,39.98318654,156
116.3489585,39.98319972,157
116.3489642,39.98320152,158
116.3489648,39.98321443,159
116.3489586,39.98322262,160
116.3489602,39.98323274,161
116.3489648,39.98324801,162
116.3489634,39.98324855,163
116.3489408,39.98325379,164
116.3489174,39.98325085,165
116.3488967,39.98325148,166
116.3488675,39.98325626,167
116.3488451,39.98325362,168
116.3488244,39.98325531,169
116.3487959,39.98325026,170
116.348773,39.98325904,171
116.3487524,39.98325593,172
116.3487277,39.98325994,173
116.3487065,39.9832597,174
116.3486781,39.98325836,175
116.3486581,39.98325871,176
116.3486344,39.9832593,177
116.3486371,39.98325814,178
116.3486138,39.98325772,179
116.3485912,39.9832609,180
116.3485663,39.98325916,181
116.3485406,39.98325747,182
116.3485165,39.983252,183
116.3484932,39.98325404,184
116.3484979,39.98325096,185
116.3484772,39.98325226,186
116.3484578,39.98325255,187
116.3484391,39.98325035,188
116.3484226,39.98324999,189
116.3484061,39.98324829,190
116.3483914,39.98324576,191
116.3483767,39.9832459,192
116.348361,39.98324571,193
116.3483448,39.98324368,194
116.3483276,39.98324215,195
116.3483104,39.98324128,196
116.3482936,39.98324358,197
116.3482806,39.98324773,198
116.3482683,39.98325087,199
116.3482527,39.98324901,200
116.3482374,39.98324815,201
116.3482205,39.98324678,202
116.3482058,39.98324792,203
116.3482075,39.98325809,204
116.3481909,39.9832599,205
116.3481757,39.98325637,206
116.3481567,39.98324383,207
116.3481375,39.98323763,208
116.3481269,39.98323611,209
116.3481193,39.98323576,210
