"116.3472207,39.98249658"
"116.3472248,39.98248358"
"116.3472292,39.98247059"
"116.3472347,39.98245793"
"116.3472399,39.98244078"
"116.3472445,39.98241845"
"116.347243,39.98238778"
"116.3472536,39.98236513"
"116.3472581,39.98234664"
"116.3472532,39.98233113"
"116.3472551,39.98231263"
"116.3472514,39.98229046"
"116.3472509,39.98226162"
"116.3472576,39.98222947"
"116.3472594,39.9821983"
"116.3472647,39.98216648"
"116.3472691,39.98213498"
"116.3472736,39.98210316"
"116.3472789,39.98206333"
"116.3472804,39.98202783"
"116.3472814,39.98199717"
"116.3472786,39.98197466"
"116.3472784,39.98195666"
"116.3472802,39.98194516"
"116.3472787,39.98193316"
"116.3472797,39.98192266"
"116.3472806,39.98190666"
"116.3472821,39.9818885"
"116.3472819,39.98187133"
"116.3472836,39.98185683"
"116.3472807,39.98184116"
"116.3472769,39.98182482"
"116.3472807,39.98180933"
"116.3472842,39.98179683"
"116.3472822,39.98178949"
"116.3472809,39.98178149"
