116.341918,39.98455389,24
116.341914,39.98453905,25
116.3419103,39.98452021,26
116.3419136,39.98450655,27
116.34192,39.98449173,28
116.3419287,39.98447458,29
116.341932,39.98445875,30
116.3419317,39.98444092,31
116.34193,39.98442441,32
116.3419278,39.98441024,33
116.3419246,39.98439373,34
116.3419185,39.98437889,35
116.3419104,39.98436021,36
116.3419063,39.98434003,37
116.3419071,39.98432386,38
116.3419079,39.9843082,39
116.3419086,39.98429137,40
116.3419163,39.98427321,41
116.3419238,39.98425939,42
116.34193,39.98424774,43
116.3419428,39.98423393,44
116.3419424,39.98421893,
116.3419424,39.98420393,
116.3419524,39.98418893,
116.3419424,39.98417393,
116.3419524,39.98415893,
116.3419424,39.98414393,
116.3419524,39.98412893,
116.3419624,39.98411393,
116.3419624,39.98409893,
116.3419624,39.98408393,
116.3411538,39.98370858,125
116.3411647,39.98371366,126
116.3411804,39.98371896,127
116.3411972,39.98372365,128
116.341217,39.98372703,129
116.3412378,39.98373174,130
116.3412562,39.98373611,131
116.3412743,39.98374064,132
116.3412908,39.98374601,133
116.3413052,39.9837477,134
116.3413215,39.9837509,135
116.3413424,39.98375511,136
116.3413641,39.98375931,137
116.3413853,39.98376252,138
116.3414044,39.98376372,139
116.3414233,39.98376593,140
116.3414408,39.98376563,141
116.3414553,39.98376599,142
116.3414709,39.98376952,143
116.3414887,39.98377372,144
116.3415066,39.98377758,145
116.3415262,39.98377995,146
116.3415437,39.98378182,147
116.3415785,39.98379955,148
116.3416032,39.9837931,149
116.3416316,39.98378215,150
116.3416536,39.98378186,151
116.3416775,39.98378207,152
116.3416992,39.98378045,153
116.3417291,39.98377417,154
116.3417518,39.98377105,155
116.3417704,39.98376892,156
116.3417891,39.98376862,157
116.3418046,39.98376715,158
116.3418207,39.98376568,159
116.3418354,39.98376371,160
116.3418501,39.98376457,161
116.3418691,39.9837666,162
116.3418872,39.98376797,163
116.3419047,39.983769,164
116.3419234,39.98377187,165
116.3419413,39.98377691,166
116.3419593,39.98378111,167
116.3419785,39.98378498,168
116.3419966,39.98379051,169
116.3420083,39.98379587,170
116.3420149,39.98380655,171
116.3420186,39.98382106,172
116.3420186,39.98383639,173
116.3420185,39.98385156,174
116.3420181,39.98386789,175
116.342012,39.98388071,176
116.3420099,39.98389371,177
116.3420071,39.98390687,178
116.3420053,39.98391587,179
116.3420023,39.9839257,180
116.3419978,39.98393852,181
116.3419924,39.98395284,182
116.3419869,39.9839695,183
116.3419821,39.98398716,184
116.3419791,39.98400532,185
116.3419804,39.98402332,186
116.3419764,39.98404032,187
116.341968,39.98405564,188
116.3419624,39.98407013,189
116.3419617,39.98408212,190
116.3419692,39.98409697,191
116.3419771,39.98411266,192
116.3419866,39.98412434,193
116.3420018,39.98413137,194
116.342023,39.98413391,195
116.3420469,39.98413462,196
116.3420725,39.98413517,197
116.342097,39.98413522,198
116.3421207,39.98413376,199
116.3421394,39.9841308,200
116.3421586,39.98412933,201
116.3421792,39.98413037,202
116.3421991,39.98413074,203
116.3422223,39.98413329,204
116.3422435,39.98414033,205
116.3422722,39.98415755,206
116.342306,39.98417945,207
116.3423434,39.98421352,208
116.342371,39.98421374,209
116.3423915,39.98421928,210
116.3424102,39.98422131,211
116.3424274,39.98421701,212
116.342448,39.98421405,213
116.3424675,39.98421592,214
116.3424852,39.98422012,215
116.342516,39.98421084,216
116.342542,39.98420973,217
116.3425865,39.98420331,218
116.3426087,39.98420719,219
116.3426215,39.98421288,220
116.3426362,39.98421357,221
116.3426536,39.98421744,222
116.3426665,39.98422913,223
116.3426835,39.9842435,224
116.3427066,39.98425254,225
116.3427276,39.98426041,226
116.3427567,39.9842653,227
116.3427802,39.98427285,228
116.342805,39.98427073,229
116.34282,39.98427525,230
116.3428334,39.98427445,231
116.3428452,39.98427114,232
116.3428569,39.98427049,233
116.3428746,39.98426919,234
116.3428938,39.98425689,235
116.3429177,39.98426227,236
116.3429316,39.98426213,237
116.3429413,39.98425848,238
116.3429516,39.9842475,239
116.3429738,39.98424104,240
116.3429972,39.98424409,241
116.3430161,39.98424529,242
116.343038,39.984249,243
116.3430614,39.98426021,244
116.3430903,39.98425926,245
116.3431182,39.98427048,246
116.3431441,39.98427687,247
116.3431634,39.98427574,248
116.3431803,39.98427593,249
116.3431974,39.9842743,250
116.3432144,39.98427233,251
116.3432316,39.9842687,252
116.3432468,39.98426339,253
116.3432475,39.98423773,254
116.3432613,39.98423508,255
116.3432764,39.98423711,256
116.3432896,39.98423914,257
116.3433038,39.98424133,258
116.3433241,39.98424254,259
116.3433457,39.98423958,260
116.3433727,39.98423996,261
116.3434127,39.98424704,262
116.3434468,39.98425443,263
116.3434733,39.98426048,264
116.3434994,39.98426803,265
116.3435193,39.98427174,266
116.3435603,39.98428298,267
116.3435771,39.98428835,268
116.3435771,39.98428835,269
116.3435968,39.98429305,270
116.3436459,39.98430148,271
116.3436958,39.98432607,272
116.3437165,39.98432361,273
116.3437319,39.98432231,274
116.3437456,39.98432283,275
116.3437546,39.98432035,276
116.3437705,39.98431738,277
116.3437895,39.98431592,278
116.3438092,39.98431529,279
116.3438326,39.984307,280
116.3438236,39.98429531,281
116.3438361,39.984293,282
116.3438589,39.98429288,283
116.3438589,39.98429288,284
116.343909,39.98429997,285
116.343927,39.98429834,286
116.3439437,39.98429604,287
116.3439592,39.9842894,288
