116.34519622419236,39.98182111779764,1
116.34519622419236,39.98182111779764,2
116.34519622419236,39.98182111779764,3
116.34519622419236,39.98182111779764,4
116.34519622419236,39.98182111779764,5
116.34519622419236,39.98182111779764,6
116.34519622419236,39.98182111779764,7
116.34519622419236,39.98182111779764,8
116.34519622419236,39.98182111779764,9
116.34519622419236,39.98182111779764,10
116.34519622419236,39.98182111779764,11
116.34519622419236,39.98182111779764,12
116.34519622419236,39.98182111779764,13
116.34519622419236,39.98182111779764,14
116.34519622419236,39.98182111779764,15
116.3453181428193,39.981646838536854,16
116.34540934941052,39.98166050937884,17
116.34538996776587,39.981622638341456,18
116.34547499879261,39.98167613253657,19
116.34543842810636,39.981766567921134,20
116.34545062363321,39.98177825781968,21
116.34545747356933,39.98178793765979,22
116.34546215044296,39.98178561296128,23
116.34547801953441,39.98178664261728,24
116.34548670553475,39.981785325439695,25
116.3455090867787,39.98176686645938,26
116.345537650837,39.98176641973379,27
116.3455695567738,39.9817743129034,28
116.34560162929878,39.98177870623397,29
116.34563119593831,39.98178109480198,30
116.34565391323763,39.98177847038984,31
116.3456806394195,39.981775020080484,32
116.34570369114894,39.981775229729074,33
116.34571605214438,39.98177475275155,34
116.3457269082471,39.981762272484985,35
116.34574394652218,39.98176280426287,36
116.34576065058516,39.98176233537508,37
116.34578002711487,39.98176037140466,38
116.34580809163903,39.98177309087565,39
116.34583448449881,39.98177597349644,40
116.34584868303546,39.98177633329439,41
116.34586421855285,39.98178186245544,42
116.34587875127279,39.981783056238875,43
116.34587875127279,39.981783056238875,44
116.34590865237543,39.98178911217043,45
116.3459256905766,39.98178931057351,46
116.34594840846196,39.98179185297675,47
116.34596778539753,39.98179338911491,48
116.34598315324298,39.98179408441928,49
116.34598950109118,39.98179642966385,50
116.34599417855162,39.9817989384719,51
116.34599468138367,39.98181243995091,52
116.34599418140081,39.98182143938214,53
116.3459936816501,39.98183227222088,54
116.34599334894024,39.98184310537058,55
116.34600053218193,39.98184695223001,56
116.34601022109874,39.9818513037732,57
116.3460244197996,39.98185316360909,58
116.34602609138945,39.981862500429145,59
116.34603227291164,39.981870512256265,60
116.34603895580904,39.98188052509664,61
116.34603895580904,39.98188052509664,62
116.34604664152035,39.981895039983954,63
116.34604346951879,39.98190903464373,64
116.34603829307005,39.98192335891958,65
116.34603061113594,39.9819386785722,66
116.34603378626157,39.98194935157759,67
116.34603779663317,39.98196035948419,68
116.34602794304213,39.98197467505459,69
116.34601859101569,39.981992491698506,70
116.34600556415347,39.98201080152128,71
116.34600088943725,39.982029960257265,72
116.34599688231434,39.98204462005475,73
116.34599404394959,39.98205511519351,74
116.34599371096536,39.98206378158906,75
116.34599955851353,39.98207262616334,76
116.34601292296173,39.982081984749605,77
116.3460312982519,39.98208835253993,78
116.34604967267319,39.982087886717224,79
116.34604967267319,39.982087886717224,80
116.34608592086855,39.98209078761851,81
116.3461031263324,39.982092986385624,82
116.34612367245795,39.98209402465132,83
116.34613686879293,39.98209504924089,84
116.34615190259352,39.982096243920125,85
116.34616760465944,39.9820982732071,86
116.34618965493763,39.98210564784611,87
116.34621404335509,39.982109693361,88
116.34623592607548,39.98211306751796,89
116.34625580401061,39.98211410451603,90
116.34627267519399,39.982114969247554,91
116.3462898804761,39.982116001270825,92
116.34630541410674,39.982107196455175,93
116.34631710521741,39.98209371764126,94
116.34632378568861,39.982084729694975,95
116.34632428558517,39.98207506356834,96
116.34632094319672,39.98206255685342,97
116.34632094319672,39.98206255685342,98
116.34631609573594,39.98203654679787,99
116.34631692935432,39.98202404784422,100
116.34631709525479,39.98201504779041,101
116.34631859739308,39.982005383526605,102
116.34632277209128,39.981995057536324,103
116.3463236057096,39.981982558582665,104
116.3463219338716,39.981971221686194,105
116.34632209970876,39.9819617216122,106
116.3463225994365,39.98195072209838,107
116.34632259844447,39.98194288844806,108
116.346327942171,39.98193056454983,109
116.34633044224479,39.98188690077279,110
116.34632977058001,39.98185923174496,111
116.34633494642158,39.981840240599645,112
116.34634262885841,39.98182908776061,113
116.34633878452678,39.9818100798523,114
116.34634045224858,39.98178891543356,115
116.34632808869517,39.981768558305944,116
116.34634830147188,39.98177576282369,117
116.34636133046058,39.981774620320756,118
116.34636901449936,39.981776134658936,119
116.34636517293386,39.9817789609682,120
116.34637369105454,39.98177164316727,121
116.34639006006171,39.98176433995197,122
116.34641611718116,39.98175538799787,123
116.34643866605109,39.9817432627271,124
116.34645302999641,39.981731455596815,125
116.34646873110385,39.98172631788264,126
116.34648810799563,39.98172835394681,127
116.3465041442957,39.98173205053831,128
116.34651834315385,39.98173574371588,129
116.34653103879862,39.981740600814334,130
116.34654791031157,39.981744465623116,131
116.34656478188471,39.9817488304494,132
116.34660788062023,39.98176841122532,133
116.34663494301886,39.98178396206765,134
116.34665081155687,39.98178215810412,135
116.34666835063622,39.98178152395098,136
116.34668538947992,39.98178788914843,137
116.34669708282163,39.98179241102054,138
116.34671629287857,39.98179644681316,139
116.34673366528567,39.98179881246044,140
116.34675270861193,39.981805348037604,141
116.34676724153124,39.98180920847394,142
116.34677810053064,39.98182056239795,143
116.34680549469827,39.98181827976009,144
116.34681484896662,39.98181879712153,145
116.34683071785277,39.98181999325154,146
116.34684474919817,39.98182035260636,147
116.34685894758064,39.981820712268835,148
116.34687348041932,39.981824072669816,149
116.34689035199479,39.98182893746288,150
116.34690605313162,39.98182463304909,151
116.34693328127611,39.98183068373775,152
116.34696050842005,39.98182890076884,153
116.34698740031637,39.98181795013629,154
116.34698907011567,39.98181328637454,155
116.34699742080049,39.9818033014381,156
116.3470091127712,39.981797322849566,157
116.34701228684989,39.98179999550145,158
116.34702615045188,39.98179502097266,159
116.34704018136502,39.98179221350556,160
116.3470557155628,39.9817889087996,161
116.34707492490865,39.981787944322,162
116.3470921295731,39.98178530939627,163
116.34711067058679,39.98178301028773,164
116.34712921170205,39.981781544542784,165
